row_id,customer_text,gold_intent,gold_escalate,predicted_intent,confidence,decision,predicted_escalate,draft_reply,best_evidence_score,error,majority_prediction,tfidf_prediction,agent_intent_correct,agent_escalation_correct
83,"@115821 Today it was @81 , the gear I got yesterday was @115817",general_support,False,product_issue,0.7,escalate,True,I’m sorry to hear that something isn’t right with the gear you received. Could you please give me a little more detail about the issue so I can help you better?,1.0,,general_support,general_support,False,False
84,.@AmazonHelp Pre-ordered @123473 @466085 #Slobberkocker a month ago. Now I've been told it won't be dispatched until DECEMBER! Why?,order_issue,False,delivery_issue,0.92,auto_handle,False,"@466084 I’m sorry to hear about the delay. Was any reason mentioned for the hold‑up, and did you receive an email or notification? Please also check your junk/spam folder in case the message landed there. If you still can’t find any information, let me know and I’ll help you follow up.",1.0,,general_support,order_issue,False,True
85,"@AmazonHelp Ist aktiviert, funktioniert aber nicht. Heute wieder 2x😩 Kam bisher nur 1x an, bei einer Bestellung von Amazon USA. Geht auch anderen so. 🙁",general_support,False,delivery_issue,0.7,escalate,True,"Dann, wie vorgeschlagen, bitte im Kundenservice melden: https://t.co/cDHy5WiCek  
Liebe Grüße ^MF",1.000000238418579,,general_support,general_support,False,False
86,@115850 @115850 I am expecting a quick response,general_support,False,general_support,0.6,escalate,True,"Thank you for reaching out. Please use the link below to connect with our support team, and we’ll respond as soon as possible.

https://t.co/vlvfJr4nN9",1.0000001192092896,,general_support,general_support,True,False
87,@115850 Return pick is not as per date schedule. Unsatisfied with Amazon service.pin394601 __email__,delivery_issue,False,return_refund,0.9,auto_handle,False,I’m sorry for the inconvenience. Please fill out the form at https://t.co/beaaDm0muc and our support team will get back to you shortly.,0.9999997615814208,,general_support,return_refund,False,True
88,@AmazonHelp I don't think it's anything nefarious but I get constant order and shipping confirmations for things I didn't buy which is super annoying,delivery_issue,False,delivery_issue,0.85,auto_handle,False,Gotcha! Reach out to us again here: https://t.co/hApLpMlfHN and we can look into this further with you. ^TK,1.0,,general_support,order_issue,True,True
89,"Compras navideñas, listas ✔ Gracias @116875 !!",general_support,False,general_support,0.8,auto_handle,False,¡Qué alegría saber que ya tienes todo listo para tus compras navideñas! Gracias por confiar en nosotros y que disfrutes mucho de la temporada.,1.0000001192092896,,general_support,general_support,True,True
90,@AmazonHelp I've ordered through Amazon.. The product was received by the courier.. But they've said that they can't deliver to my home..,delivery_issue,False,delivery_issue,0.95,auto_handle,False,We’re unsure why the courier can’t deliver to your address. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we’ll help you.,0.9999998807907104,,general_support,product_issue,True,True
91,Clients @115821 attention à l'arnaque qui tourne par mail !!! https://t.co/UgGWLuJjw1,delivery_issue,False,general_support,0.6,escalate,True,"Bonsoir, veuillez faire suivre le message à l’adresse suivante __email__ je vous prie.",0.999999701976776,,general_support,general_support,False,False
92,"@AmazonHelp My recent orders aren't displaying in My Account, can you help?",general_support,True,order_issue,0.9,auto_handle,False,@AmazonHelp Sorry to hear that. Please reach out through this link: https://t.co/Q7Ftz6nj80 so an agent can look into this for you.,1.0,,general_support,order_issue,False,False
93,@AmazonHelp @115850 so any update,general_support,False,order_issue,0.9,auto_handle,False,@115850 Please check your registered email for the latest update. You can view all correspondence here: https://t.co/8DAc10S7ww.,1.000000238418579,,general_support,general_support,False,True
94,@AmazonHelp i think amazon have just took a random £1 off me? I have no idea why,general_support,False,payment_billing,0.95,auto_handle,False,"Hi @AmazonHelp, the £1 charge is usually an authorization that will be released automatically soon. You can see more details here: https://t.co/KOLSUh7vK1. Let us know if you need any further help.",1.0000001192092896,,general_support,general_support,False,True
95,朝いきなりAmazon有料サイトてきたあ(＞＜)こわっいぃぃぃ https://t.co/EtCZ6oi0fU,general_support,False,payment_billing,0.8,auto_handle,False,"失礼します。こちらは当サイトから送信したものではございません。AmazonからSMSで未納料金などといったメールは送信いたしません。ヘルプページでも注意喚起を行っておりますので、ご参照ください。  
https://t.co/k4jy2iTq1Y RI",1.000000238418579,,general_support,general_support,False,True
96,Hello @115821 where the heck is the cat tree I ordered for my cat’s birthday. It was supposed to be here yesterday,general_support,False,delivery_issue,0.95,auto_handle,False,@115821 Sorry to hear your cat tree hasn’t arrived yet. Does the tracking show an estimated delivery time? You can view it here: https://t.co/Y5jpI9gRhE.,0.9999998807907104,,general_support,order_issue,False,True
97,@115830 really annoying Mr at this stage can't get a single issue resolved. Can I please have a contact number for customer service in Ireland,general_support,True,general_support,0.95,auto_handle,False,"Hi there, we’re sorry you’re having trouble. You can reach our phone support for Ireland through this link: https://t.co/JzP7hlA23B. If you need more help, let us know the details of your issue.",1.000000238418579,,general_support,general_support,True,False
98,How’s my Thursday going? Well my amazon account got hacked and was charged $900... &amp; I’m honestly impressed bc I didn’t know I had $900,payment_billing,True,account_access,0.92,auto_handle,False,"I’m sorry to hear about the unauthorized charge. Please call us to report this: https://t.co/jzvkhdlrK5. If you need further assistance, let us know.",1.0000001192092896,,general_support,payment_billing,False,False
99,@AmazonHelp very funny..I have already contacted ur team two times but they are helpless..your delivery process sucks..order#216240052017,delivery_issue,True,delivery_issue,0.95,auto_handle,False,I’m sorry about the situation. Kindly share your details here: https://t.co/GIJyeYqKE0 and I’ll look into it.,0.9999999403953552,,general_support,delivery_issue,True,False
100,@AmazonHelp I have shared the details .please have a look.,general_support,True,general_support,0.7,escalate,True,@123456 Thank you for sharing your details. We will review them and get back to you shortly.,1.0,,general_support,general_support,True,True
101,@115850 till now i have no confirmation about order even though guaranteed delivery !!,delivery_issue,False,order_issue,0.95,auto_handle,False,Apologies for the inconvenience. Please share your order details here: https://t.co/0tMJUecoz6 and we’ll look into it promptly.,1.0,,general_support,delivery_issue,False,True
102,"@AmazonHelp Amazon logestic team has arrived my house and talking roude, that he has delivered to neibour itseems, and we don't no anyone there and",delivery_issue,False,delivery_issue,0.9,auto_handle,False,I’m sorry for the confusion. Please reply to the email you received from Amazon Logistics; we’ll investigate the delivery issue right away.,0.9999997615814208,,general_support,delivery_issue,True,True
103,@115850 i place 2 Order # 406-0047227-2461909 &amp; 406-9046171-0664359. I select wrong delivery address by mistake. Plz update my address,order_issue,False,order_issue,0.97,auto_handle,False,"I’m sorry, but I can’t change the address for those orders directly from here.  
If the orders haven’t shipped yet, you can edit the delivery address in the order details. If they’ve already shipped, please contact the Amazon support team for assistance: https://t.co/vlvfJr4nN9",1.000000238418579,,general_support,delivery_issue,True,True
104,@115821 you need better customer service reps.,general_support,False,general_support,0.9,auto_handle,False,I’m sorry to hear that you feel our customer service has not met your expectations. Could you share a bit more about what happened so we can understand how to improve?,1.0,,general_support,general_support,True,True
105,これ今日2通目やねんけど Amazonちゃうよな？ 装ってるやつやんな。 https://t.co/oABRpkqJ5c,general_support,False,account_access,0.8,auto_handle,False,@333861 当サイトからそのようなメールは送っておりません。URLはクリックせず、お手元のメールアドレスや送信元をよく確認してください。Eメールの見分け方については、こちらを参照ください。 https://t.co/r6R7EU9RIb 🙏,1.0,,general_support,general_support,False,True
106,@AmazonHelp Una reclamación por vuestra parte.,general_support,False,general_support,0.8,auto_handle,False,"@AmazonHelp, puedes presentar una reclamación contactando con nuestros compañeros de Servicio al Cliente. Ellos te guiarán y te brindarán la ayuda que necesitas.",1.0,,general_support,general_support,True,True
107,"@115830 Yes, and surprisingly enough they don’t say ‘inside my bin’",general_support,False,delivery_issue,0.75,auto_handle,False,I’m sorry you’re having trouble with the delivery location. Please let us know the details by reporting it here: https://t.co/JzP7hlA23B.,1.0,,general_support,general_support,False,True
108,@AmazonHelp Nope. They cancelled the one that was supposed to arrive 10/7. And will try to get the next subscription order out.,order_issue,True,order_issue,0.95,auto_handle,False,"I hope it arrives OK next time. If you need any help setting up the new subscription order, just let us know.",1.0,,general_support,delivery_issue,True,False
109,@AmazonHelp It is getting increasingly annoying to figure out when a Prime item will be delivered.,delivery_issue,False,delivery_issue,0.9,auto_handle,False,"Sorry to hear this is frustrating. What delivery date were you given, and what does the latest tracking advise?",0.9999998807907104,,general_support,delivery_issue,True,True
110,@AmazonHelp こういう事に備えて無駄に箱が大きいと思っています。商品の箱には破損もなく、動作も問題ないようです。お気遣い有り難うございました。,general_support,False,general_support,0.85,auto_handle,False,@AmazonHelp ご連絡ありがとうございます。お届けした商品がお手元に無事に届き、動作も問題ないと聞き安心いたしました。梱包サイズについてのご指摘も承知いたしました。今後のサービス改善に活かさせていただきます。引き続きご利用いただければ幸いです。よろしくお願いいたします。,0.9999998807907104,,general_support,general_support,True,True
111,@115850 @AmazonHelp I had ordered OnePlus5 on 28th June ‘17. I still haven’t receivedcashback of Rs. 1500 (SBI card offer). Please help!!! https://t.co/227y7N6DdC,payment_billing,True,payment_billing,0.9,auto_handle,False,I’m sorry for the delay. Please report this to our support team here: https://t.co/2t6DQoUmNZ for further assistance.,0.9999997615814208,,general_support,payment_billing,True,False
112,@AmazonHelp Easy set up and the ability to send messages/make phone calls with voice recognition 👍🏻 thanks @115821,general_support,False,general_support,0.9,auto_handle,False,@115821 Thank you for your feedback! We’re glad you found the setup easy and the voice‑recognition call feature helpful. Have a great day!,1.000000238418579,,general_support,general_support,True,True
113,"@AmazonHelp Nope. Just takes me to sign in page. I just won't buy anything but books/dvds anymore. They're cheap. If I can't return,no big loss.",account_access,True,return_refund,0.9,auto_handle,False,"@AmazonHelp Once you sign in using the link you received, you’ll see an option to select the issue and choose how to contact us. If the page still redirects you to sign‑in, try signing in directly or reach out at https://t.co/05H97PEsgo so we can help you complete the return.",1.000000238418579,,general_support,return_refund,False,False
114,@AmazonHelp Gestionado por Amazon. Vendido por: Amazon EU S.a.r.L.,general_support,False,general_support,0.8,auto_handle,False,"@AmazonHelp En caso de dudas sobre el envío o el vendedor, te recomendamos contactar al servicio de atención al cliente a través de este enlace: https://t.co/OjvUxwnzPe. ¡Estamos para ayudarte!",1.000000238418579,,general_support,general_support,True,True
115,アマゾンで注文してた零さんのウィッグが届いていないのに配達完了になっているw零さんどこいったんですかww,general_support,False,delivery_issue,0.95,auto_handle,False,"ご心配をおかけしております。  
配達完了と表示されているのに商品が届いていない場合は、まず以下のヘルプをご確認ください。  
https://t.co/aABELyb8qu  

ご質問やご不明点がある場合は、上記リンクよりカスタマーサービスへご連絡ください。",1.000000238418579,,general_support,general_support,False,True
116,@AmazonHelp Reverted but failed. Share correct email id,delivery_issue,False,account_access,0.9,auto_handle,False,"@123456 Please revert to the email you received from us; that will let us look into the issue. If you haven’t seen the email or need to confirm the address on file, let us know.",1.0,,general_support,general_support,False,True
117,@AmazonHelp 406-6963082-7457947 order number ! I am a prime customer and this service is really a joke,order_issue,True,order_issue,0.95,auto_handle,False,@406-6963082-7457947 We can’t view your order details here. Please share the required information through the link: https://t.co/cQVomR1pWz and we’ll look into this for you.,1.0000001192092896,,general_support,order_issue,True,False
118,"@AmazonHelp Hi. Sorry late getting back, I had an email on 22/07/17 stating that auto renew was turned off and no further payments would be taken.",payment_billing,False,prime_subscription,0.92,auto_handle,False,We’d like to review the charges and your options. Please contact us here: https://t.co/JzP7hlA23B,0.999999701976776,,general_support,delivery_issue,False,True
119,@115830 I've just received an email from you saying I need click on a link to get a credit voucher. Is this spam? I can dm a copy.,delivery_issue,False,account_access,0.8,auto_handle,False,"I’ve taken a look at the email you mentioned – it doesn’t match any official Amazon communication. For more information, please visit this link: https://t.co/0SSkUeJucf.",1.000000238418579,,general_support,general_support,False,True
120,@AmazonHelp pls pls pls tell me you'll have music unlimited BF deals for EXISTING customers (uk),general_support,False,digital_content,0.95,auto_handle,False,Best to keep an eye on the website for the latest deals! ^MI,1.0000001192092896,,general_support,general_support,False,True
121,@AmazonHelp Can you not advise anything here?,general_support,False,general_support,0.8,auto_handle,False,"Sure, I’d be happy to help. Could you please share a bit more detail about what you need assistance with? If you’d like to speak right away, you can also reach us by phone or chat here: https://t.co/hgIrz98cdI.",0.9999998807907104,,general_support,general_support,True,True
122,@120533 vous allez sortir la fire HD 10 en France ? Une date ?,product_issue,False,general_support,0.92,auto_handle,False,"Bonjour, je suis désolée, mais nous n’avons pas encore d’information officielle concernant la sortie de la Fire HD 10 en France. Veuillez vérifier à nouveau sur notre site ultérieurement.",1.0000001192092896,,general_support,general_support,False,True
123,"@AmazonHelp What exactly do you want me to do? That just takes me to your ""questions?"" Page… I don't have a question. It is a reoccurring complaint. https://t.co/Hrg68liFcR",general_support,True,general_support,0.85,auto_handle,False,"Hi @AmazonHelp, to resolve your recurring complaint please use the link below to submit your details or choose to speak with a representative over the phone.  

https://t.co/JzP7hlA23B  

Thank you for reaching out.",0.9999999403953552,,general_support,general_support,True,False
124,@116928 Buenas tardes! Tengo un producto defectuoso y no puedo contactar con el vendedor. Número del pedido: 171-7713708-0461967 ¿Cómo he de proceder para su reembolso o sustitución? Gracias,return_refund,True,return_refund,0.95,auto_handle,False,"¡Hola! Para devolver un producto defectuoso o solicitar un reemplazo, puedes gestionar el proceso directamente desde tu cuenta en Amazon. Ve a **«Mis pedidos»**, selecciona el pedido 171‑7713708‑0461967 y elige **«Devolver o reemplazar artículo»**. Si el vendedor no responde, Amazon podrá ayudar a coordinar la devolución.

Si necesitas asistencia adicional, usa el enlace de ayuda de devoluciones: https://t.co/yiB4xrSNVZ. ¡Estamos aquí para ayudarte!",1.0,,general_support,product_issue,True,False
125,"@AmazonHelp Order is ""dispatching soon"" but it's arriving today, and it's 4pm already? Need this item for work. https://t.co/sjlHw5kAsy",delivery_issue,False,delivery_issue,0.92,auto_handle,False,"Hi! Thanks for reaching out. Could you let us know which Amazon site you used for this order (e.g., amazon.com, amazon.in, amazon.co.uk) and what delivery speed you selected? That will help us check the status. Thanks!",0.9999998807907104,,general_support,order_issue,True,True
126,@AmazonHelp Ah dommage je n'achèterais pas alors. Vous ne savez pas si vous en aurez à nouveau en stock ? (vu que ce sont les nouveaux ipad pro).,general_support,True,general_support,0.75,auto_handle,False,@AmazonHelp Nous n’avons malheureusement pas de visibilité sur la prochaine disponibilité des nouveaux iPad Pro. Restez connectée ! Nous mettrons à jour dès qu’une nouvelle livraison sera disponible.,1.0,,general_support,general_support,True,False
127,@116313 →Kindle版も絶賛おススメ！ 見開きページのビジュアルが見事です。 紙媒体だとページのあいだ、いわゆるノド？にあたるところで画像がどうしてもすこし難ありのなりますが、2ページ見開き掲載スタイルにすると画面いっぱいにー つよぽんのーごろさんのーしんごのー 素晴らしい｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡,digital_content,True,general_support,0.95,auto_handle,False,Kindle版でお楽しみいただけて嬉しいです！ いつでもご購入・ご閲覧ください。 🎉,0.9946128129959106,,general_support,general_support,False,False
128,Um grande elogio p/ @117086 q vendeu a coleção d teatro completa do Shakespeare c/ o menor preço da interwebs e entregou em menos d 2d ❤️ https://t.co/vs0UqFqOSr,general_support,False,general_support,0.7,escalate,True,"Olá @117086!  
Muito obrigado pelo elogio e por compartilhar sua experiência. Ficamos felizes em saber que a entrega foi rápida e o preço competitivo. Como está a sua experiência com a coleção de Shakespeare? Se precisar de algo mais, estamos à disposição.",1.000000238418579,,general_support,general_support,True,False
129,@115850 I have purchased a Motorola pulse escape for rupees 1990 and paid the amount by Visacard by online portal. But somehow first time the transection has been failed but money has been deducted and therefore I have paid second time for the product. I want my money back.,return_refund,True,return_refund,0.95,auto_handle,False,@115850 I'm sorry to hear about the double charge. Please report this to our support team here: https://t.co/vlvfJr4nN9 so we can investigate and process a refund.,0.9999999403953552,,general_support,return_refund,True,False
130,Hey @115821 remind me why I'm paying for 2day shipping when twice this week my packages have been late and another package last month was also late.,delivery_issue,False,delivery_issue,0.9,auto_handle,False,"I’m sorry to hear about the delays.  
Have the orders arrived later than the delivery dates shown in your order confirmation emails? If the dates have passed, could you share the current tracking status or the carrier used for each shipment? That will help me look into what might have caused the delays.",1.0000001192092896,,general_support,delivery_issue,True,True
131,"@AmazonHelp You see, it's not just the thrill and the throttle for me. It's the storytelling and the cliffhangers that make it, it. And not sure what the form was about, but filled it nevertheless... https://t.co/Hyexcr1JPZ",general_support,False,general_support,0.6,escalate,True,"Thanks for sharing your excitement about the story and cliffhangers! If you need any help with the form you mentioned, just let us know. ^BV",1.0,,general_support,general_support,True,False
132,@115850 order id-402-4902132-3775509 how this paymnt can be done when no delivery boy came to my add. Allahabad delvry system is poor. https://t.co/jGqMCKUqen,delivery_issue,False,delivery_issue,0.9,auto_handle,False,"Hello @115850,  

I’m sorry you haven’t received a delivery. Please report the issue to our support team here: https://t.co/vlvfJr4nN9 and we’ll look into it.  

Also, please avoid sharing your order details publicly for privacy reasons. Thank you!",1.0000001192092896,,general_support,delivery_issue,True,True
133,@AmazonHelp It says out for delivery,delivery_issue,False,delivery_issue,0.85,auto_handle,False,"Since it’s on the truck, it should arrive today by 8 pm. Keep us updated on its arrival.",0.9999998807907104,,general_support,delivery_issue,True,True
134,@AmazonHelp I've gotten it and it works now so thank you,general_support,False,product_issue,0.75,auto_handle,False,You're very welcome! Glad it’s working. Let us know if you need anything else.,0.9999998211860656,,general_support,general_support,False,True
135,@AmazonHelp I have placed 3 orders none of them have delivered yet. I had to cancel it after waiting for a months See Order#__credit_card__,delivery_issue,False,delivery_issue,0.92,auto_handle,False,"Sorry to hear that. Please reach out for assistance here: https://t.co/rS49hgaADF. For privacy, avoid sharing order details in public posts.",1.000000238418579,,general_support,order_issue,True,True
136,"@118919 can you provide an assistance regarding a product i ordered because i received an email to review on the product when in fact it has not been delivered to me. The expected date of delivery mentioned was 28Nov, no attempts for delivery whatsoever",delivery_issue,False,delivery_issue,0.92,auto_handle,False,"Hi @118919, sorry you haven’t received your order. Please report this issue to our support team here: https://t.co/vlvfJr4nN9 and we’ll look into it for you.",1.000000238418579,,general_support,delivery_issue,True,True
137,@AmazonHelp @115851 the status still says on the way - This is laughable !! https://t.co/3nBMazoDUE,delivery_issue,False,delivery_issue,0.92,auto_handle,False,@115851 We've sent a correspondence to your registered email address. Please check and revert.,1.0,,general_support,general_support,True,True
138,@AmazonHelp It’s with https://t.co/qgEGP0rVqi. I have been charged $10.99 for a U.S subscription for amazon prime and I don’t have prime.,payment_billing,False,payment_billing,0.85,auto_handle,False,Please contact us directly so we can look into this with you: https://t.co/hApLpMlfHN,1.000000238418579,,general_support,payment_billing,True,True
139,"@AmazonHelp #facepalm cookies and cache do not create issues like that, those look like placeholder tokens that were not replaced when the page was rendered. I'd suggest you have your developers look into this, I am fairly sure they will find references to the tokens in the source code.",general_support,True,general_support,0.95,auto_handle,False,"Thanks for the details. This looks like a rendering issue that may need to be checked by our development team. In the meantime, could you try opening the page from a different browser or device and let us know if the same error appears? That will help us identify the root cause. We’ll keep you updated once we have more information.",1.0000001192092896,,general_support,general_support,True,False
140,@AmazonHelp A claim and escalated. Then the same bs email about how more info is needed and the seller hasn’t received the item. Horrible customer serv.,delivery_issue,True,return_refund,0.9,auto_handle,False,"I’m sorry you’re experiencing this frustration. Let’s get our team on it right away. Could you please provide the order number and any related details here: https://t.co/Z3sF5pyYG5? Once we have that, we’ll review the claim and keep you updated.",1.0000003576278689,,general_support,delivery_issue,False,False
141,"@115821 @119356 @AmazonHelp @115851 @209576 Is there anyone who is really concerned abt their customers? Desperately looking for positive solution. I m not getting any Email response too. Extremely disappointing. Instead of postmorteming the issue, give me the replacement of goods..🙏🙏",delivery_issue,False,order_issue,0.92,auto_handle,False,"I’m sorry you’re experiencing this frustration.  
Because this is a public forum we can’t access your Amazon account details here. Please check the email we sent you at your registered address – the link to that email is: https://t.co/NTkrxpsbHJ. Reply directly to that message and we’ll be able to look into a replacement for you. Thank you for your patience.",1.0000001192092896,,general_support,return_refund,False,True
142,"@115850 my package is to be delivered today. Have a flight in evening, and I am here at location only for the next two hours. Please help!",delivery_issue,False,delivery_issue,0.95,auto_handle,False,@491794 out for delivery. Request you to wait until the end of the day.,1.0000001192092896,,general_support,delivery_issue,True,True
143,@115850 https://t.co/JaLEb3OG0B,digital_content,False,general_support,0.5,escalate,True,@115850 We cross‑checked and the app seems to be running fine. Try again in a little while and let us know if the issue persists.,1.0,,general_support,general_support,False,False
144,@AmazonHelp Had email with £40 off a Kindle. Website won't allow the code says it's expired.,digital_content,true,order_issue,0.9,auto_handle,false,"Hi there! I’m sorry you’re having trouble with the discount code. Could you let me know what error message appears when you try to apply it? If you’re seeing “code expired,” there’s a chance the offer has a hidden expiration date in the email’s Terms & Conditions. If you can’t find that, we’ll look into it further. Thank you!",1.0,,general_support,digital_content,False,False
145,@115850 Stop posting shit. You sold be a defective product and doesn't give a damn about issue. #biycottAmazon #fakeamazon #disappointing services,product_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199580, Requested 854. Please try again in 3m7.488s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,product_issue,False,False
146,"@AmazonHelp Yea, same day delivery didn’t get delivered TWICE. After leaving delivery instructions, even though even when I haven’t I usually get a phone call. Also my previous package with 2 day delivery was a day late. What’s the point in being a prime member?",delivery_issue,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199580, Requested 657. Please try again in 1m42.384s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
147,@AmazonHelp No updates since that Saturday message about access. Got other mail and different Amazon package on Saturday.,delivery_issue,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199580, Requested 620. Please try again in 1m26.4s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
148,@AmazonHelp #First lost my order# then you place replacement order # 2 days delivery for normal purchase &amp; 5 days for replacement # what a disgusting service,order_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199580, Requested 575. Please try again in 1m6.959999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,return_refund,False,False
149,Mala experiencia con @116928. Van 2 pedidos no entregados y ha pasado casi 1 mes de la fecha de entrega. Pongo reclamación y ni contestan,delivery_issue,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199580, Requested 612. Please try again in 1m22.944s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
150,@115850 kindly refund my money order #404-9907668-2959526,return_refund,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199812, Requested 790. Please try again in 4m20.064s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,return_refund,False,False
151,How do I contact @115830 and why is it so dificoult?,general_support,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199812, Requested 547. Please try again in 2m35.088s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
152,"Really wanting to be an @115821 fan, but when all three of my devices are broken after having them for 3 months it's hard...",product_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199812, Requested 560. Please try again in 2m40.704s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,product_issue,False,False
153,@AmazonHelp How long it will take can you please deliver it now.,delivery_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199812, Requested 511. Please try again in 2m19.536s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
154,@AmazonHelp Livraison reportée au 2 novembre.. Heureusement que j'en avais besoin avant et que j'ai pris celui là pour le fait qu'il arrivait avant ! ;),delivery_issue,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199811, Requested 639. Please try again in 3m14.399999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
155,@AmazonHelp yes i dropped all the details. it has been more than a week.,general_support,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199811, Requested 621. Please try again in 3m6.624s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
156,@115821 amazone did fraud with me.. i buy a product prepaid and amazone didn't give me the product or refund Order # 403-4256956-6053949,return_refund,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199810, Requested 569. Please try again in 2m43.728s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,return_refund,False,False
157,Just called @115830 . They said account is on hold. Couldn’t tell me why and that someone would call me in 24hours. Utter rubbish. Your customer service continues to dumbfound me.,account_access,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199810, Requested 574. Please try again in 2m45.888s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
